Mean Pitch (F0),Zero Crossing Rate,Spectral Centroid,Spectral Bandwidth,Spectral Flatness,Spectral Roll-off,Root Mean Square Energy,Skewness,MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,MFCC 13,Chroma STFT,Chroma CQT,Mel Spectrogram,Label,Condition
121.99574269779642,0.1612267127403846,2383.4278240997405,2370.2352211137622,0.06124596670269966,4827.909780649038,0.0192825,-0.15594464540481567,-410.5873107910156,92.31646728515625,-13.931020736694336,8.909819602966309,-3.729959726333618,5.383581161499023,-2.885815382003784,1.7258152961730957,-1.7353414297103882,-6.371269226074219,-0.4547286033630371,-6.585129261016846,-7.715245723724365,0.5221760869026184,0.5448394417762756,0.2544723153114319,debjyoti,Original
102.71800706883326,0.39836989182692306,4995.8660134131605,3251.528454314984,0.420913416233465,9051.978853665865,0.032449063,-0.10726122391311241,-163.09821447947186,13.052757808312572,4.268265917023313,0.741279325815468,-1.3159510949665376,-2.4471387825907365,-1.160252760051841,0.549861536083565,0.1460756034809021,-2.578058531749021,-1.45336711020125,-1.5017030710349326,-2.6403923608335846,0.6535119242173041,0.6560976744729016,0.28219052871563477,debjyoti,Noise
121.44063795838211,0.15584435096153845,2318.2102387066634,2304.77988979307,0.05749538913369179,4672.7878981370195,0.023417799,-0.14680276811122894,-381.0274353027344,98.08445739746094,-17.040842056274414,7.978322982788086,-5.785917282104492,4.596700191497803,-5.261414051055908,2.7560856342315674,-0.3252595365047455,-8.628746032714844,-0.7500535845756531,-6.583700180053711,-8.774811744689941,0.5145851969718933,0.5253947377204895,0.31900471448898315,debjyoti,Echo
121.99574269779642,0.16139197716346154,2383.427824967206,2370.2352254344632,0.058539267629384995,4827.992600661058,0.06097661,-0.15594491362571716,-297.4502258300781,92.31646728515625,-13.931021690368652,8.909818649291992,-3.729959726333618,5.383581161499023,-2.8858158588409424,1.7258150577545166,-1.7353415489196777,-6.371269226074219,-0.454728901386261,-6.5851287841796875,-7.715246677398682,0.5221760869026184,0.5448395013809204,2.5447235107421875,debjyoti,High dB
53.51860722262422,0.37286658653846155,4540.129620210479,2790.2830318811734,0.20822688937187195,7991.882699819712,0.004981531,-0.003806252498179674,-488.71044921875,0.6556971669197083,-29.33792495727539,-5.9630513191223145,-13.375187873840332,-1.5528061389923096,-8.421611785888672,-1.7141488790512085,-4.783740997314453,-8.24541187286377,-2.2896058559417725,-7.62166166305542,-9.000869750976562,0.5554507374763489,0.6065149307250977,0.012254864908754826,debjyoti,High Frequency
